customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address_id,property_valuation
249,D'arcy,Slay,Male,1992-09-13 00:00:00,Quality Control Specialist,IT,High Net Worth,N,No,248,7
250,Kristofer,,Male,1988-04-15 00:00:00,Legal Assistant,Health,Mass Customer,N,Yes,249,1
251,Mala,,Female,1977-12-24 00:00:00,VP Sales,Financial Services,Affluent Customer,N,Yes,250,2
252,Anthea,Ruskin,Female,1983-01-24 00:00:00,Account Coordinator,Property,Mass Customer,N,Yes,251,7
253,Amalee,Choak,Female,1997-05-11 00:00:00,Food Chemist,Health,Mass Customer,N,Yes,252,5
254,Barbie,Rubi,Female,1961-09-22 00:00:00,Information Systems Manager,Retail,Mass Customer,N,No,253,6
255,Keeley,Kruger,Female,1954-01-15 00:00:00,Desktop Support Technician,IT,Mass Customer,N,No,254,6
256,Linell,Beadle,Female,1975-05-07 00:00:00,Director of Sales,Health,High Net Worth,N,Yes,255,2
257,Marissa,,Female,1966-02-08 00:00:00,Sales Associate,Manufacturing,Affluent Customer,N,Yes,256,1
258,Othella,Keher,Female,1992-05-03 00:00:00,Administrative Officer,Manufacturing,High Net Worth,N,No,257,10
259,Venita,Dymick,Female,1983-07-22 00:00:00,Senior Developer,Health,High Net Worth,N,Yes,258,9
260,Farand,Marriner,Female,1979-08-30 00:00:00,Senior Quality Engineer,Health,High Net Worth,N,Yes,259,10
261,Marve,Pryn,Male,1977-10-15 00:00:00,Structural Engineer,,Mass Customer,N,No,260,9
262,Cordie,Petrelli,Male,1977-12-23 00:00:00,,Health,High Net Worth,N,Yes,261,10
263,Tonia,Leigh,Female,1985-11-19 00:00:00,Dental Hygienist,Health,High Net Worth,N,No,262,10
264,Jedd,Spiby,Male,1977-12-07 00:00:00,Technical Writer,Health,Mass Customer,N,No,263,9
265,Pennie,Stoile,Male,1965-10-05 00:00:00,Sales Representative,Retail,High Net Worth,N,Yes,264,7
266,Lelia,Garatty,Female,1989-07-19 00:00:00,Account Executive,Retail,Affluent Customer,N,No,265,10
267,Edgar,Buckler,U,,,IT,High Net Worth,N,No,266,2
268,Kacie,Kidston,Female,1978-10-18 00:00:00,Chemical Engineer,Manufacturing,Mass Customer,N,No,267,12
269,Zacherie,Grindley,Male,1954-09-19 00:00:00,Nurse Practicioner,Property,Mass Customer,N,Yes,268,9
270,Auberta,Roundtree,Female,1970-12-10 00:00:00,Budget/Accounting Analyst III,,Mass Customer,N,Yes,269,8
271,Doll,Burtwell,Female,1991-02-13 00:00:00,Financial Advisor,Financial Services,Mass Customer,N,No,270,4
272,Arlie,Crean,Female,1987-06-06 00:00:00,Product Engineer,Retail,Mass Customer,N,Yes,271,8
273,Nevile,Abraham,Male,1963-04-22 00:00:00,Computer Systems Analyst IV,,Mass Customer,N,No,272,8
274,Tessi,Hesse,Female,1976-09-15 00:00:00,Social Worker,Health,Mass Customer,N,Yes,273,12
275,Dud,,Male,1955-07-27 00:00:00,VP Sales,Health,High Net Worth,N,No,274,11
276,Goldi,Dwine,Female,1990-03-25 00:00:00,,Financial Services,Mass Customer,N,No,275,8
277,Jehanna,Alvarado,Female,1956-02-19 00:00:00,VP Product Management,,High Net Worth,N,No,276,6
278,Sydney,Georger,Male,1997-07-30 00:00:00,Executive Secretary,,Affluent Customer,N,Yes,277,5
279,Tamera,Hinckes,Female,1981-09-09 00:00:00,Web Designer I,Manufacturing,Mass Customer,N,No,278,6
280,Welch,MacAllaster,Male,1995-03-22 00:00:00,Geologist I,,Affluent Customer,N,Yes,279,11
281,Jeanette,Sizzey,Female,1972-12-27 00:00:00,Cost Accountant,Financial Services,High Net Worth,N,Yes,280,12
282,Lauren,Curcher,Male,1989-10-27 00:00:00,VP Quality Control,Argiculture,High Net Worth,N,Yes,281,7
283,Sari,Noye,Female,1991-02-04 00:00:00,Assistant Manager,Retail,Mass Customer,N,No,282,8
284,Seth,Moorman,Male,1986-04-11 00:00:00,Financial Analyst,Financial Services,High Net Worth,N,Yes,283,7
285,Julee,Janovsky,Female,1977-11-19 00:00:00,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,284,9
286,Kiley,Canaan,Male,1989-08-01 00:00:00,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,285,9
287,Hannie,Wodham,Female,1985-05-06 00:00:00,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,286,5
288,Ebenezer,Seedman,Male,1985-09-08 00:00:00,,Manufacturing,High Net Worth,N,No,287,8
289,Modestia,Lithgow,Female,1970-04-12 00:00:00,Clinical Specialist,Health,High Net Worth,N,No,288,2
290,Giorgio,Kevane,U,,Senior Sales Associate,IT,Mass Customer,N,No,289,7
291,Aime,Burston,Female,1971-10-22 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,No,290,6
292,Gelya,Gerant,Female,1961-11-24 00:00:00,VP Product Management,,Affluent Customer,N,Yes,291,8
293,Virgilio,Willcocks,Male,1989-12-10 00:00:00,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,292,7
294,Magnum,Slowan,Male,1959-04-01 00:00:00,Recruiting Manager,,High Net Worth,N,No,293,8
295,Lena,Chape,Female,1964-12-26 00:00:00,Database Administrator II,,Mass Customer,N,Yes,294,9
296,Marshal,Rathbone,Male,1972-06-19 00:00:00,,Health,High Net Worth,N,Yes,295,9
297,Cecile,MacLise,Female,1959-04-27 00:00:00,Electrical Engineer,Manufacturing,High Net Worth,N,No,296,7
298,Maurise,Lenglet,Male,1956-08-15 00:00:00,Engineer I,Manufacturing,High Net Worth,N,No,297,7
299,Corabelle,Hartnell,Female,1956-09-15 00:00:00,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,298,9
300,Malachi,Hadcroft,Male,1956-06-22 00:00:00,Clinical Specialist,Health,Mass Customer,N,No,299,11
301,Hildy,Bilbrook,Female,1980-10-10 00:00:00,Developer IV,Manufacturing,High Net Worth,N,No,300,4
302,Laurice,Colgrave,Female,1977-03-27 00:00:00,,Health,Mass Customer,N,No,301,3
303,Shane,Smetoun,Female,1974-08-15 00:00:00,Assistant Professor,Argiculture,Mass Customer,N,Yes,302,9
304,Paddy,Mumbray,Male,1969-03-27 00:00:00,VP Marketing,Manufacturing,Mass Customer,N,Yes,303,5
305,Cris,Chellam,Female,1974-03-17 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,No,304,7
306,Ruy,Adanet,Male,1973-08-02 00:00:00,Registered Nurse,Health,High Net Worth,N,No,305,9
307,Ruben,Handlin,Male,1984-08-18 00:00:00,Clinical Specialist,Health,Affluent Customer,N,Yes,306,10
308,Iver,Dobsons,Male,1983-03-09 00:00:00,Database Administrator I,IT,High Net Worth,N,No,307,10
309,Maurizia,Ligerton,Female,1974-10-02 00:00:00,Clinical Specialist,Health,Mass Customer,N,Yes,308,8
310,Myranda,Clowser,Female,1985-02-13 00:00:00,Account Coordinator,Financial Services,Mass Customer,N,Yes,309,3
311,Jaimie,Halms,Female,1957-08-16 00:00:00,Internal Auditor,Health,High Net Worth,N,No,310,10
312,Garek,Prattin,Male,1958-03-17 00:00:00,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,311,7
313,Theo,McKune,Male,1987-12-22 00:00:00,Operator,Manufacturing,Mass Customer,N,Yes,312,10
314,Catie,Advani,Female,1962-08-25 00:00:00,Marketing Assistant,Retail,High Net Worth,N,Yes,313,2
315,Lisa,Odlin,Female,1958-04-16 00:00:00,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,314,8
316,Genni,Larway,Female,1976-06-01 00:00:00,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,315,2
317,Elicia,Dahler,Female,1974-02-10 00:00:00,Automation Specialist II,Entertainment,Mass Customer,N,Yes,316,5
318,Libbie,Castelin,Female,1969-05-19 00:00:00,Programmer III,Retail,Affluent Customer,N,Yes,317,6
319,Madelle,Matteris,Female,1971-10-11 00:00:00,,Retail,Mass Customer,N,Yes,318,9
320,Aldous,Cubin,Male,1997-02-09 00:00:00,Registered Nurse,Health,Mass Customer,N,No,319,9
321,Christean,Finnes,Female,1973-09-15 00:00:00,Marketing Manager,,Mass Customer,N,No,320,8
322,De,Denington,Female,1977-03-10 00:00:00,Research Associate,Financial Services,Mass Customer,N,Yes,321,10
323,Celka,Goodrich,Female,1973-06-04 00:00:00,Senior Developer,Health,Mass Customer,N,Yes,322,8
324,Franz,Lyptrit,Male,1986-08-05 00:00:00,Computer Systems Analyst I,IT,Mass Customer,N,Yes,323,8
325,Anthia,Ghilardini,Female,1971-09-26 00:00:00,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,324,4
326,Guenna,Spensly,Female,1980-02-16 00:00:00,Help Desk Operator,Financial Services,Mass Customer,N,No,325,9
327,Cris,Richfield,Female,1968-07-24 00:00:00,Design Engineer,Health,Mass Customer,N,No,326,8
328,Bernice,Kings,Female,1991-04-11 00:00:00,Senior Developer,Manufacturing,Mass Customer,N,No,327,8
329,Garvy,Berthel,Male,1984-11-20 00:00:00,Account Representative IV,Entertainment,High Net Worth,N,Yes,328,5
330,Port,Pancost,Male,1959-06-03 00:00:00,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,329,2
331,Ford,Groucock,Male,1998-09-23 00:00:00,Desktop Support Technician,Health,Mass Customer,N,Yes,330,6
332,Liza,Trouel,Female,1978-08-19 00:00:00,Registered Nurse,Health,High Net Worth,N,No,331,8
333,Debbi,Doohey,Female,1965-06-20 00:00:00,Sales Associate,Financial Services,Affluent Customer,N,Yes,332,10
334,Fredi,Iannuzzelli,Female,1999-05-20 00:00:00,Financial Advisor,Financial Services,Affluent Customer,N,Yes,333,12
335,Debee,Martynov,Female,1983-04-19 00:00:00,Senior Editor,,Affluent Customer,N,No,334,8
336,Georgiana,Wallington,Female,1980-01-06 00:00:00,,Manufacturing,High Net Worth,N,No,335,10
337,Shaylah,Urquhart,Female,1979-10-08 00:00:00,Statistician IV,Argiculture,High Net Worth,N,Yes,336,8
338,Hilliary,Littrell,Female,1958-03-14 00:00:00,,Health,Mass Customer,N,No,337,10
339,Nanny,Casero,Female,1980-01-11 00:00:00,Human Resources Manager,Health,Mass Customer,N,No,338,11
340,Joshuah,Purvey,Male,1973-07-31 00:00:00,,Argiculture,Mass Customer,N,Yes,339,9
341,Jeremiah,Wasling,Male,1976-08-25 00:00:00,GIS Technical Architect,Financial Services,Mass Customer,N,No,340,9
342,Winslow,Hammant,Male,1987-05-19 00:00:00,Programmer IV,Health,High Net Worth,N,No,341,10
343,Nicole,Johananoff,Female,1957-08-14 00:00:00,Recruiter,Property,Affluent Customer,N,No,342,9
344,Carlene,Eyckelbeck,Female,1973-07-18 00:00:00,,,High Net Worth,N,Yes,343,10
345,Tish,Oleksiak,Female,1989-02-03 00:00:00,Senior Sales Associate,Health,High Net Worth,N,Yes,344,11
346,Timmie,Eisikowitz,Male,1981-03-15 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,No,345,9
347,Berkly,Grishinov,Male,1965-06-06 00:00:00,Marketing Manager,Financial Services,Mass Customer,N,No,346,10
348,Gan,Devoy,Male,1980-11-01 00:00:00,Assistant Professor,Retail,Mass Customer,N,Yes,347,6
349,Vinnie,Usherwood,Female,1981-04-15 00:00:00,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,348,9
350,Carmela,Jesper,Female,1977-12-09 00:00:00,Clinical Specialist,Health,Mass Customer,N,Yes,349,5
351,Dev,Hafner,Male,1999-05-12 00:00:00,Pharmacist,Health,Mass Customer,N,Yes,350,8
352,Orrin,Finding,Male,1979-07-08 00:00:00,Sales Representative,Retail,Mass Customer,N,No,351,3
353,Antonia,Cardis,Female,1980-10-09 00:00:00,Information Systems Manager,,Mass Customer,N,No,352,9
354,Mavra,Donavan,Female,1980-11-26 00:00:00,Legal Assistant,Property,Mass Customer,N,No,353,9
355,Stacy,Gullane,Female,1979-06-01 00:00:00,Database Administrator II,Retail,Mass Customer,N,Yes,354,4
356,Nichole,,Female,1975-03-30 00:00:00,Librarian,Entertainment,High Net Worth,N,No,355,7
357,Betta,Shrimpton,Female,1969-01-25 00:00:00,Director of Sales,,Affluent Customer,N,No,356,11
358,Kippie,Crimpe,Female,1985-12-27 00:00:00,Accounting Assistant IV,,Mass Customer,N,No,357,7
359,Dulcine,Gauson,Female,1958-11-28 00:00:00,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,358,12
360,Atalanta,Starbucke,Female,1956-04-02 00:00:00,Staff Scientist,Property,Mass Customer,N,Yes,359,9
361,Stephana,Minero,Female,1999-03-27 00:00:00,Software Engineer IV,Health,Mass Customer,N,Yes,360,5
362,Jamima,Pirolini,Female,1974-11-17 00:00:00,Software Engineer IV,Financial Services,High Net Worth,N,Yes,361,10
363,Sabrina,Caddy,Female,1988-03-04 00:00:00,Project Manager,Retail,Mass Customer,N,Yes,362,12
364,Leontyne,Simpkiss,Female,1976-09-30 00:00:00,Database Administrator III,Financial Services,Affluent Customer,N,No,363,6
365,Romona,Capitano,Female,1976-06-27 00:00:00,VP Quality Control,Property,High Net Worth,N,No,364,10
366,Constance,Ucchino,Female,1954-01-08 00:00:00,Librarian,Entertainment,High Net Worth,N,No,365,4
367,Katrinka,Sturrock,Female,1985-02-17 00:00:00,Programmer II,Manufacturing,Mass Customer,N,Yes,366,4
368,Lacee,Roan,Female,1986-11-26 00:00:00,,Financial Services,High Net Worth,N,No,367,8
369,Alic,Trenear,Male,1991-08-24 00:00:00,Actuary,Financial Services,Mass Customer,N,Yes,368,9
370,Trstram,Bondesen,Male,1998-07-27 00:00:00,,Telecommunications,Affluent Customer,N,Yes,369,10
371,Pernell,Favelle,Male,1954-07-06 00:00:00,Systems Administrator III,Financial Services,Mass Customer,N,No,370,9
372,Moina,Thumim,Female,1987-08-13 00:00:00,Graphic Designer,Property,Affluent Customer,N,Yes,371,7
373,Eva,Colenutt,Female,2000-08-26 00:00:00,Structural Analysis Engineer,Health,High Net Worth,N,Yes,372,5
374,Valdemar,MacCoughen,Male,1992-01-22 00:00:00,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,373,9
375,Salvidor,Renzo,Male,1976-08-23 00:00:00,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,374,7
376,Marena,Brunotti,Female,1966-10-24 00:00:00,Financial Advisor,Financial Services,Mass Customer,N,Yes,375,1
377,Levy,Bonavia,Male,1999-05-19 00:00:00,Staff Scientist,Argiculture,Mass Customer,N,No,376,12
378,Raquela,Yuille,Female,1974-05-04 00:00:00,Senior Developer,Retail,Mass Customer,N,No,377,5
379,Bert,Ainslie,Male,1980-03-13 00:00:00,,Manufacturing,High Net Worth,N,Yes,378,8
380,Teriann,Birdsey,Female,1956-05-15 00:00:00,Structural Engineer,Property,Mass Customer,N,No,379,7
381,Leesa,Castleman,Female,1996-11-30 00:00:00,Sales Associate,,Affluent Customer,N,No,380,9
382,Issiah,Fardell,Male,1985-08-14 00:00:00,Research Nurse,Health,Mass Customer,N,Yes,381,8
383,Barclay,Shalders,Male,1978-07-15 00:00:00,Nurse Practicioner,,Affluent Customer,N,No,382,10
384,Friederike,Bestar,Female,1976-08-06 00:00:00,,Financial Services,Affluent Customer,N,No,383,8
385,Kendall,Humes,Male,1966-12-07 00:00:00,Project Manager,Health,High Net Worth,N,No,384,9
386,Ethelyn,Pincott,Female,1990-10-27 00:00:00,Senior Quality Engineer,Argiculture,Mass Customer,N,No,385,10
387,Spike,Thieme,Male,1977-02-19 00:00:00,Administrative Officer,Financial Services,Mass Customer,N,No,386,2
388,Carlye,Bartle,Female,1966-05-25 00:00:00,,Financial Services,Mass Customer,N,Yes,387,8
389,Dorene,Scrivner,Female,1975-04-27 00:00:00,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,388,10
390,Royall,Slimings,Male,1997-11-25 00:00:00,Programmer Analyst II,Health,Affluent Customer,N,No,389,5
391,Duffie,Woodier,Male,1970-03-25 00:00:00,,Argiculture,Mass Customer,N,No,390,7
392,Brandyn,Morrid,Male,1978-06-14 00:00:00,Safety Technician I,Property,Mass Customer,N,No,391,11
393,Cesaro,Isbell,Male,1955-02-08 00:00:00,Associate Professor,Manufacturing,Mass Customer,N,Yes,392,7
394,Roanne,Cowthard,Female,1977-06-06 00:00:00,Legal Assistant,Health,High Net Worth,N,Yes,393,12
395,Penn,Burkinshaw,Male,1976-11-27 00:00:00,Data Coordiator,Retail,High Net Worth,N,Yes,394,3
396,Peria,Iscowitz,Female,1967-01-25 00:00:00,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,395,11
397,Nerissa,Foote,Female,1981-09-02 00:00:00,Paralegal,Financial Services,Affluent Customer,N,Yes,396,5
398,Randee,Douberday,Female,1969-01-18 00:00:00,,Retail,Affluent Customer,N,No,397,1
399,Nickie,Neissen,Male,1976-07-18 00:00:00,Engineer III,Manufacturing,Affluent Customer,N,Yes,398,3
400,Sibeal,Fellow,Female,1962-05-19 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,No,399,4
401,Halette,Helling,Female,1986-12-11 00:00:00,Assistant Professor,Retail,Mass Customer,N,No,400,8
402,Berne,Donegan,Male,1977-06-03 00:00:00,Desktop Support Technician,Retail,Affluent Customer,N,No,401,1
403,Easter,Laffoley-Lane,Female,1975-10-17 00:00:00,Graphic Designer,,Mass Customer,N,Yes,402,8
404,Sinclair,Sustins,Male,1995-12-17 00:00:00,Geologist I,Financial Services,Affluent Customer,N,Yes,403,10
405,Vivien,Urion,Female,1971-09-28 00:00:00,,Manufacturing,High Net Worth,N,Yes,404,9
406,Rhona,Spilsburie,Female,1987-06-16 00:00:00,Financial Analyst,Financial Services,High Net Worth,N,No,405,8
407,Chryste,Acum,Female,1979-01-12 00:00:00,Structural Analysis Engineer,,High Net Worth,N,Yes,406,8
408,Kurtis,Baistow,Male,1991-08-31 00:00:00,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,407,3
409,Tatiania,O'Kane,Female,1978-01-23 00:00:00,Executive Secretary,Health,Mass Customer,N,Yes,408,9
410,Alicia,Townend,Female,1990-04-09 00:00:00,Structural Engineer,,Mass Customer,N,Yes,409,8
411,Cathyleen,Bern,Female,1977-03-31 00:00:00,Director of Sales,Financial Services,High Net Worth,N,No,410,9
412,Evanne,Feechum,Female,1960-04-23 00:00:00,,IT,High Net Worth,N,No,411,4
413,Simone,Denys,Male,1957-12-22 00:00:00,VP Quality Control,,High Net Worth,N,Yes,412,8
414,Thorin,Grimoldby,Male,1976-07-16 00:00:00,Social Worker,Health,High Net Worth,N,No,413,1
415,Conchita,Jeans,Female,1955-05-31 00:00:00,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,414,8
416,Dory,Barnsdall,Female,1997-06-23 00:00:00,Software Consultant,,Mass Customer,N,Yes,415,7
417,Fernandina,Brambley,Female,1971-02-17 00:00:00,Biostatistician IV,Argiculture,Mass Customer,N,No,416,3
418,Jere,Ding,Female,1958-12-22 00:00:00,,,Mass Customer,N,No,417,11
419,Chrissie,Bernardini,Female,1981-01-26 00:00:00,VP Marketing,Manufacturing,Affluent Customer,N,No,418,2
420,Clem,Leek,Male,1958-07-05 00:00:00,Help Desk Operator,Entertainment,High Net Worth,N,No,419,11
421,Tish,Netti,Female,1999-03-19 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,420,3
422,Vito,Norker,Male,2002-01-06 00:00:00,,Manufacturing,Affluent Customer,N,No,421,8
423,Orville,Akerman,Male,1956-11-08 00:00:00,Senior Quality Engineer,,Mass Customer,N,No,422,11
424,Dennie,Eunson,Male,1978-01-25 00:00:00,Research Nurse,Health,High Net Worth,N,No,423,10
425,Michaeline,Bordman,Female,1953-11-19 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,424,3
426,Emlyn,Anstice,Female,1972-06-02 00:00:00,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,425,7
427,Giusto,Torbett,Male,1996-12-19 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,426,7
428,Freida,Everil,Female,1977-05-03 00:00:00,Structural Engineer,Health,High Net Worth,N,Yes,427,10
429,Berny,Bold,Female,1978-07-30 00:00:00,Community Outreach Specialist,IT,High Net Worth,N,Yes,428,2
430,Janice,Himsworth,Female,1973-04-26 00:00:00,Paralegal,Financial Services,High Net Worth,N,Yes,429,10
431,Gale,Done,Male,1956-03-26 00:00:00,Research Nurse,Health,Affluent Customer,N,Yes,430,12
432,Amby,Pentin,Male,1990-02-12 00:00:00,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,431,10
433,Reinhard,Jubert,Male,1964-03-12 00:00:00,Statistician II,Property,Affluent Customer,N,No,432,7
434,Raff,Waadenburg,Male,1995-12-01 00:00:00,,Financial Services,Mass Customer,N,Yes,433,4
435,Jerome,Muggeridge,Male,1999-12-23 00:00:00,GIS Technical Architect,Telecommunications,Mass Customer,N,No,434,8
436,Erwin,Pendre,Male,1957-12-24 00:00:00,Internal Auditor,IT,Mass Customer,N,No,435,6
437,Sayres,Duthie,Male,1976-08-14 00:00:00,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,436,8
438,Ebenezer,Bottelstone,Male,1989-08-17 00:00:00,Internal Auditor,Property,High Net Worth,N,Yes,437,6
439,Lida,Wych,Female,1974-07-08 00:00:00,GIS Technical Architect,,Affluent Customer,N,No,438,7
440,Sheena,O'Duggan,Female,1977-12-16 00:00:00,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,439,6
441,Felicle,Beneze,Female,1974-03-08 00:00:00,Analyst Programmer,IT,Mass Customer,N,No,440,5
442,Linc,Vedyasov,Male,2001-10-06 00:00:00,,Financial Services,Mass Customer,N,No,441,9
443,Lauree,Leason,Female,1972-03-26 00:00:00,,Argiculture,High Net Worth,N,Yes,442,10
444,Britteny,Falconer-Taylor,Female,1967-02-24 00:00:00,Staff Scientist,Manufacturing,Mass Customer,N,Yes,443,10
445,Timothy,Wenham,Male,1984-11-13 00:00:00,Executive Secretary,Financial Services,Mass Customer,N,No,444,7
446,Marilee,Oosthout de Vree,Female,1978-07-02 00:00:00,Tax Accountant,IT,Affluent Customer,N,Yes,445,10
447,Brittany,Peasey,Female,2001-11-06 00:00:00,Help Desk Technician,Argiculture,Mass Customer,N,Yes,446,10
448,Robin,Crack,Female,1995-04-26 00:00:00,Software Engineer III,IT,High Net Worth,N,No,447,8
449,Shana,Fortesquieu,Female,1974-09-24 00:00:00,VP Product Management,Manufacturing,High Net Worth,N,Yes,448,10
450,Myrlene,Rothwell,Female,1975-04-02 00:00:00,Structural Analysis Engineer,Entertainment,Mass Customer,N,Yes,449,10
451,Marlow,Flowerdew,U,,Quality Control Specialist,IT,High Net Worth,N,No,450,10
